id,text,label,severity
3676,"Constant worrying about future, kya hoga?",anxiety,red
7777,I used to love coding but now it's just fatigue fr,burnout,green
7219,I used to love coding but now it's just fatigue yeh toh nahi chalta 🤝,burnout,green
6723,"No one to talk to, feel so alone.",loneliness,amber
3301,"Raat ko neend nahi aati, kal se darr lag raha hai. in lab #struggle",anxiety,amber
3311,"Public speaking se bahut darr lagta hai, can't breathe sometimes yeh toh nahi chalta 🤝",anxiety,amber
7222,"Thak gaya hoon, motivation zero, subah uthna mushkil. brb #examseason",burnout,green
8520,"Thak gaya hoon, motivation zero, subah uthna mushkil. in lab 😓",burnout,green
5955,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 😓",loneliness,green
833,"Boss ne last minute ka task de diya, time nahi hai. rank zero, dignity zero :/",stress,amber
3463,"Meeting se pehle stomach ghabra jaata hai, anxiety attack rank zero, dignity zero :/ idk",anxiety,green
7644,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at office",burnout,amber
55,"Group project ka kaam sab meray upar, too much stress 😭",stress,amber
3452,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. bahut zyada in lab",anxiety,amber
6306,Family around but still feel lonely inside sakht thak gaya yaar,loneliness,green
1482,"Presentation tomorrow and I haven't prepared, panic mode 😰 bahut zyada 🤯",stress,amber
4874,"Life monotonous and sad, can't smile genuinely",sadness,red
8039,"Continuous assignments + part-time job, burnout central idk what to do",burnout,green
3336,"Social situations make me freeze, nervous AF",anxiety,green
6017,Family around but still feel lonely inside,loneliness,amber
4927,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. idk what to do fr",sadness,green
9139,"They betrayed me, can't forgive easily life sasta nasha lag raha hai idk",anger,green
5798,Feels like I'm invisible in my own circle at office 😓,loneliness,green
10033,"Chill day, college gaya and aaya.",neutral,green
5084,"Dil toot gaya, kuch karne ka mann nahi. smh",sadness,green
6646,"Sitting alone on bench, watching others laugh at hostel 🤝 #collegeLife",loneliness,green
5491,Breakup ke baad sab meaningless lag raha hai 😭,sadness,green
769,"Ghar wale expect kar rahe hain kuch, pressure lagta hai 🤯",stress,amber
2066,"Public speaking se bahut darr lagta hai, can't breathe sometimes in Kolkata 😤",anxiety,green
9696,"Anger outbursts are frequent, then guilt follows 😭",anger,green
7312,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. feeling kabhi kabhi low AF",burnout,green
8478,"Thak gaya hoon, motivation zero, subah uthna mushkil.",burnout,green
4525,"Lagta hai sab door ho gaye, bas udasi hi reh gai. at hostel fr #struggle",sadness,green
2718,"Constant worrying about future, kya hoga? seriously",anxiety,green
2080,"Raat ko neend nahi aati, kal se darr lag raha hai. in lab 🙃 lol",anxiety,green
8915,"Furious hoon yaar, bas chill nahi kar pa raha.",anger,green
952,"Can't focus at all, sab kuch ulti tarah ho raha hai. 🤝",stress,green
8059,"I can't keep up with deadlines, energy drained in Pune #examseason",burnout,green
2483,"Constant worrying about future, kya hoga?",anxiety,green
1760,"Assignment deadline par bahut pressure hai, dimag kharab. at office 😤",stress,green
4423,"Lost motivation, nothing seems enjoyable anymore",sadness,green
6705,"Friends busy, lagta hai koi samajhta hi nahi. at hostel",loneliness,green
5183,"Dil toot gaya, kuch karne ka mann nahi. in Kolkata fr",sadness,green
8534,"Continuous assignments + part-time job, burnout central #struggle",burnout,green
3702,"Raat ko neend nahi aati, kal se darr lag raha hai. 👌 🤯",anxiety,red
4244,"Feels like crying for no reason, empty inside at office",sadness,green
689,"Boss ne last minute ka task de diya, time nahi hai. fr",stress,green
3433,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in Hyderabad",anxiety,amber
4945,"Life monotonous and sad, can't smile genuinely",sadness,amber
967,"Midterms -> sleepless nights, headache and stress",stress,green
9680,"They betrayed me, can't forgive easily",anger,green
2714,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in lab #lost",anxiety,green
4758,Breakup ke baad sab meaningless lag raha hai yeh toh nahi chalta,sadness,amber
9742,"Aaj ka din theek tha, normal sa feel kar raha hoon. yaar help!!",neutral,green
6321,Family around but still feel lonely inside yeh toh nahi chalta,loneliness,green
5976,"Weekend and nowhere to go, loneliness hits #examseason",loneliness,amber
3573,"Presentation ke time hands shake karte hai, help 😓 #struggle",anxiety,amber
5300,"Life monotonous and sad, can't smile genuinely yaar help!!",sadness,green
1991,"Group project ka kaam sab meray upar, too much stress lagta hai fail ho jaunga 😤 #struggle",stress,green
1206,"Group project ka kaam sab meray upar, too much stress",stress,green
4972,"Life monotonous and sad, can't smile genuinely at hostel 🙂",sadness,green
9924,"Today okay, did some chores and relaxed",neutral,green
6784,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. lagta hai fail ho jaunga #struggle",loneliness,green
3601,"Meeting se pehle stomach ghabra jaata hai, anxiety attack 😤",anxiety,red
6491,"Weekend and nowhere to go, loneliness hits yaar help!! in lab",loneliness,green
8610,"I can't keep up with deadlines, energy drained",burnout,green
10183,"Nothing special today, thoda busy tha. at office",neutral,green
8071,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. 😭 at hostel seriously #collegeLife",burnout,green
8578,"Thak gaya hoon, motivation zero, subah uthna mushkil.",burnout,green
7974,"Thak gaya hoon, motivation zero, subah uthna mushkil.",burnout,red
1626,"Boss ne last minute ka task de diya, time nahi hai.",stress,amber
537,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. ugh 😔 in class #struggle",stress,green
8767,"Road rage yesterday, felt like shouting at everyone 👌 seriously",anger,green
7971,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. 🤯",burnout,green
4213,Breakup ke baad sab meaningless lag raha hai 👌 in Bengaluru 😓,sadness,amber
6457,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
3508,"Constant worrying about future, kya hoga? at hostel",anxiety,green
8394,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. yeh toh nahi chalta 🤝,burnout,green
7113,Family around but still feel lonely inside idk what to do 🙂 seriously,loneliness,green
2709,"Constant worrying about future, kya hoga? in class 😤",anxiety,green
5032,"Life monotonous and sad, can't smile genuinely yeh toh nahi chalta in lab",sadness,amber
6515,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. at office lol",loneliness,green
4663,"Lagta hai sab door ho gaye, bas udasi hi reh gai. 🙃",sadness,green
4022,"Lagta hai sab door ho gaye, bas udasi hi reh gai. 👌 in class",sadness,red
1855,"College ka workload insane hai, feel overloaded. dimag ka dahi ho gaya",stress,green
9618,"Furious hoon yaar, bas chill nahi kar pa raha. #lost",anger,green
2873,"Presentation ke time hands shake karte hai, help at hostel 🙃",anxiety,green
3031,"Social situations make me freeze, nervous AF idk what to do at office",anxiety,green
1646,"Boss ne last minute ka task de diya, time nahi hai. in lab",stress,green
3418,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,amber
3477,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,amber
9749,"Aaj ka din theek tha, normal sa feel kar raha hoon. in class 😭",neutral,green
1793,"Ghar wale expect kar rahe hain kuch, pressure lagta hai #lost",stress,green
3798,"Constant worrying about future, kya hoga? lagta hai fail ho jaunga idk",anxiety,green
3369,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. at hostel",anxiety,green
7197,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. idk what to do 😔",loneliness,green
9839,"Aaj ka din theek tha, normal sa feel kar raha hoon. dimag ka dahi ho gaya",neutral,green
5110,Breakup ke baad sab meaningless lag raha hai 😭 #struggle,sadness,amber
6025,"No one to talk to, feel so alone.",loneliness,green
8796,"They betrayed me, can't forgive easily at hostel",anger,green
9485,"Anger outbursts are frequent, then guilt follows brb lol",anger,green
127,"Presentation tomorrow and I haven't prepared, panic mode 😰",stress,green
5960,"Friends busy, lagta hai koi samajhta hi nahi. Kuch kuch hota hai… but sadness hi hota hai at hostel 😔",loneliness,amber
3877,"Public speaking se bahut darr lagta hai, can't breathe sometimes brb",anxiety,green
4452,"Feels like crying for no reason, empty inside Kuch kuch hota hai… but sadness hi hota hai in lab",sadness,green
7148,"Weekend and nowhere to go, loneliness hits kal lecture skip kiya, guilt tt in Patna 🤯",loneliness,green
3532,"Presentation ke time hands shake karte hai, help yaar help!! 🙂 #examseason",anxiety,green
828,"Boss ne last minute ka task de diya, time nahi hai. kal lecture skip kiya, guilt tt",stress,amber
7791,"Thak gaya hoon, motivation zero, subah uthna mushkil. in Delhi",burnout,red
985,"Group project ka kaam sab meray upar, too much stress bahut zyada",stress,green
7784,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. bahut zyada in lab,burnout,green
2444,"Presentation ke time hands shake karte hai, help #collegeLife",anxiety,red
8555,I used to love coding but now it's just fatigue 😤,burnout,green
346,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. kal lecture skip kiya, guilt tt",stress,green
815,"Can't focus at all, sab kuch ulti tarah ho raha hai. in Patna 😔",stress,green
6167,"Weekend and nowhere to go, loneliness hits rank zero, dignity zero :/",loneliness,green
5780,"Friends busy, lagta hai koi samajhta hi nahi. lagta hai fail ho jaunga in Mumbai",loneliness,green
2117,"Social situations make me freeze, nervous AF",anxiety,amber
794,"Ghar wale expect kar rahe hain kuch, pressure lagta hai LOL (not funny) idk",stress,green
6899,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 😭 at hostel #struggle",loneliness,green
2675,"Raat ko neend nahi aati, kal se darr lag raha hai. dimag ka dahi ho gaya",anxiety,amber
95,"Boss ne last minute ka task de diya, time nahi hai. in lab",stress,green
4226,"Lagta hai sab door ho gaye, bas udasi hi reh gai. 😭",sadness,green
3757,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. 😓 seriously",anxiety,amber
2892,"Social situations make me freeze, nervous AF dimag ka dahi ho gaya",anxiety,green
2372,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
9579,"Woh person ne bahut bura kiya, ab control nahi hota. feeling kabhi kabhi low AF",anger,green
3229,"Constant worrying about future, kya hoga? lagta hai fail ho jaunga #struggle",anxiety,amber
7864,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. ugh 😔",burnout,red
6360,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. idk what to do 🤝 #lost",loneliness,green
9386,"They betrayed me, can't forgive easily in Kolkata 🤝",anger,green
7327,"Continuous assignments + part-time job, burnout central sakht thak gaya yaar 🤝",burnout,green
6029,Feels like I'm invisible in my own circle idk what to do at hostel seriously,loneliness,green
1866,"Can't focus at all, sab kuch ulti tarah ho raha hai. lagta hai fail ho jaunga 😤",stress,green
4613,"Lost motivation, nothing seems enjoyable anymore sakht thak gaya yaar in class 🙂",sadness,amber
2646,"Meeting se pehle stomach ghabra jaata hai, anxiety attack",anxiety,amber
2244,"Constant worrying about future, kya hoga? smh",anxiety,red
5374,"Lost motivation, nothing seems enjoyable anymore",sadness,green
2337,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. in class",anxiety,green
951,"Presentation tomorrow and I haven't prepared, panic mode 😰 in class",stress,green
1121,"Boss ne last minute ka task de diya, time nahi hai. in lab #struggle",stress,green
2205,"Meeting se pehle stomach ghabra jaata hai, anxiety attack 👌",anxiety,green
420,"Ghar wale expect kar rahe hain kuch, pressure lagta hai smh 🙂 seriously #collegeLife",stress,amber
923,"Presentation tomorrow and I haven't prepared, panic mode 😰 😭 #struggle",stress,green
8670,"I can't keep up with deadlines, energy drained Kuch kuch hota hai… but sadness hi hota hai",burnout,green
5409,"Life monotonous and sad, can't smile genuinely 😤",sadness,green
5789,Family around but still feel lonely inside 😭,loneliness,green
5743,Feels like I'm invisible in my own circle fr,loneliness,green
7668,"Continuous assignments + part-time job, burnout central 👌 at office",burnout,green
5568,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. rank zero, dignity zero :/ in Jaipur 🤝",sadness,green
8136,"Continuous assignments + part-time job, burnout central 🙃",burnout,green
1203,"Presentation tomorrow and I haven't prepared, panic mode 😰 #lost",stress,green
5766,Family around but still feel lonely inside,loneliness,green
8390,"I can't keep up with deadlines, energy drained brb",burnout,green
1971,"College ka workload insane hai, feel overloaded. brb 😓",stress,green
4019,Breakup ke baad sab meaningless lag raha hai at hostel 🙃,sadness,amber
3688,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,amber
1998,"College ka workload insane hai, feel overloaded. smh",stress,green
4034,"Dil toot gaya, kuch karne ka mann nahi. kal lecture skip kiya, guilt tt",sadness,amber
1249,"Ghar wale expect kar rahe hain kuch, pressure lagta hai rank zero, dignity zero :/ at hostel",stress,green
2193,"Public speaking se bahut darr lagta hai, can't breathe sometimes at hostel #lost",anxiety,green
2713,"Constant worrying about future, kya hoga? 😭 at office fr #lost",anxiety,green
9185,Gusse se sab tod dena chahta hoon kabhi kabhi. in class,anger,green
2191,"Raat ko neend nahi aati, kal se darr lag raha hai. 😭 seriously",anxiety,green
4671,"Life monotonous and sad, can't smile genuinely",sadness,amber
5143,"Life monotonous and sad, can't smile genuinely in class",sadness,green
5985,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in class",loneliness,green
6566,Family around but still feel lonely inside dimag ka dahi ho gaya,loneliness,amber
7805,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. lagta hai fail ho jaunga 🤝",burnout,amber
6944,Feels like I'm invisible in my own circle ugh 😔,loneliness,green
2137,"Public speaking se bahut darr lagta hai, can't breathe sometimes feeling kabhi kabhi low AF in lab",anxiety,red
1066,"Boss ne last minute ka task de diya, time nahi hai. sakht thak gaya yaar #collegeLife",stress,green
601,"Group project ka kaam sab meray upar, too much stress fr",stress,green
4228,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. 😔",sadness,red
7578,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. sakht thak gaya yaar 😓,burnout,amber
78,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. 😭",stress,green
7547,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. 😭 in Patna,burnout,green
2899,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. 😭",anxiety,green
4821,Breakup ke baad sab meaningless lag raha hai 🙂 #struggle,sadness,green
9933,"Chill day, college gaya and aaya. 😭",neutral,green
6414,Feels like I'm invisible in my own circle 🙃,loneliness,green
9065,"Woh person ne bahut bura kiya, ab control nahi hota. in class",anger,green
8008,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. smh in class",burnout,amber
5469,"Feels like crying for no reason, empty inside at office 🙃",sadness,red
5952,"No one to talk to, feel so alone. at hostel",loneliness,amber
3392,"Presentation ke time hands shake karte hai, help seriously #collegeLife",anxiety,amber
5416,"Breakup ke baad sab meaningless lag raha hai rank zero, dignity zero :/",sadness,green
2561,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,green
8163,"Continuous assignments + part-time job, burnout central 😭",burnout,green
2636,"Raat ko neend nahi aati, kal se darr lag raha hai. in lab lol",anxiety,red
5257,Breakup ke baad sab meaningless lag raha hai in Pune lol,sadness,green
3531,"Meeting se pehle stomach ghabra jaata hai, anxiety attack #collegeLife",anxiety,amber
8568,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at hostel 😤 lol",burnout,green
1909,"Assignment deadline par bahut pressure hai, dimag kharab. dimag ka dahi ho gaya at office",stress,green
236,"Can't focus at all, sab kuch ulti tarah ho raha hai. in Jaipur",stress,amber
1605,"Boss ne last minute ka task de diya, time nahi hai. yaar help!! in lab",stress,amber
7985,"Continuous assignments + part-time job, burnout central",burnout,amber
9311,"Road rage yesterday, felt like shouting at everyone dimag ka dahi ho gaya in class 😔 lol",anger,amber
3491,"Public speaking se bahut darr lagta hai, can't breathe sometimes brb lol",anxiety,amber
1995,"Presentation tomorrow and I haven't prepared, panic mode 😰 seriously",stress,green
2825,"Raat ko neend nahi aati, kal se darr lag raha hai. feeling kabhi kabhi low AF in lab",anxiety,amber
9476,"Road rage yesterday, felt like shouting at everyone life sasta nasha lag raha hai at hostel",anger,green
1343,"College ka workload insane hai, feel overloaded. fr",stress,green
8513,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at office 😭",burnout,green
1620,"Assignment deadline par bahut pressure hai, dimag kharab. sakht thak gaya yaar",stress,green
5288,"Lagta hai sab door ho gaye, bas udasi hi reh gai. yeh toh nahi chalta",sadness,amber
2061,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. seriously",anxiety,green
10159,"Aaj ka din theek tha, normal sa feel kar raha hoon. smh in class",neutral,green
2220,"Meeting se pehle stomach ghabra jaata hai, anxiety attack seriously",anxiety,red
6039,"No one to talk to, feel so alone. in class",loneliness,amber
261,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. 😭",stress,green
10055,"Average day, nothing major happened in Pune",neutral,green
9094,"Furious hoon yaar, bas chill nahi kar pa raha.",anger,green
3745,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. Kuch kuch hota hai… but sadness hi hota hai",anxiety,green
2027,"Constant worrying about future, kya hoga? in class",anxiety,green
6989,"No one to talk to, feel so alone. at office",loneliness,green
4235,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. #lost",sadness,green
1918,"Presentation tomorrow and I haven't prepared, panic mode 😰 😤 seriously #lost",stress,green
1829,"Presentation tomorrow and I haven't prepared, panic mode 😰 LOL (not funny)",stress,green
6234,"Friends busy, lagta hai koi samajhta hi nahi. kal lecture skip kiya, guilt tt lol",loneliness,green
9523,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,amber
6284,Feels like I'm invisible in my own circle 😭,loneliness,green
4209,Breakup ke baad sab meaningless lag raha hai feeling kabhi kabhi low AF,sadness,amber
225,"Group project ka kaam sab meray upar, too much stress feeling kabhi kabhi low AF in class",stress,green
8916,"They betrayed me, can't forgive easily 😤 idk",anger,green
9334,"Furious hoon yaar, bas chill nahi kar pa raha. brb 😭",anger,green
6470,"No one to talk to, feel so alone.",loneliness,amber
9606,"Furious hoon yaar, bas chill nahi kar pa raha. at office",anger,green
847,"Boss ne last minute ka task de diya, time nahi hai. rank zero, dignity zero :/ at office",stress,green
4290,Breakup ke baad sab meaningless lag raha hai,sadness,green
5561,Breakup ke baad sab meaningless lag raha hai yeh toh nahi chalta,sadness,amber
2552,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. 😭 in Patna #examseason",anxiety,amber
118,"Presentation tomorrow and I haven't prepared, panic mode 😰 😔 #collegeLife",stress,green
8838,"Road rage yesterday, felt like shouting at everyone smh at hostel",anger,green
5967,Family around but still feel lonely inside ugh 😔 #examseason,loneliness,green
8196,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
8660,I used to love coding but now it's just fatigue 😭,burnout,green
7490,"I can't keep up with deadlines, energy drained sakht thak gaya yaar #examseason",burnout,green
6,"Midterms -> sleepless nights, headache and stress in class fr",stress,green
5343,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. 😭",sadness,green
9112,"They betrayed me, can't forgive easily kal lecture skip kiya, guilt tt seriously",anger,amber
4325,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. 👌 in lab lol",sadness,green
1064,"Presentation tomorrow and I haven't prepared, panic mode 😰",stress,green
2591,"Public speaking se bahut darr lagta hai, can't breathe sometimes",anxiety,red
8435,"I can't keep up with deadlines, energy drained yaar help!!",burnout,green
9353,"Furious hoon yaar, bas chill nahi kar pa raha. 😭 fr",anger,green
3736,"Presentation ke time hands shake karte hai, help 😓",anxiety,green
3518,"Presentation ke time hands shake karte hai, help in class 🙂 lol",anxiety,amber
6987,"Weekend and nowhere to go, loneliness hits yeh toh nahi chalta in lab",loneliness,green
6768,Feels like I'm invisible in my own circle brb in Kota,loneliness,green
5623,"Life monotonous and sad, can't smile genuinely in class",sadness,green
1606,"Can't focus at all, sab kuch ulti tarah ho raha hai. 😭",stress,amber
1734,"Can't focus at all, sab kuch ulti tarah ho raha hai. kal lecture skip kiya, guilt tt",stress,amber
9532,"Anger outbursts are frequent, then guilt follows #lost",anger,green
3813,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,amber
9822,"Nothing special today, thoda busy tha. at office fr",neutral,green
1762,"Assignment deadline par bahut pressure hai, dimag kharab. lagta hai fail ho jaunga",stress,amber
5402,"Lost motivation, nothing seems enjoyable anymore",sadness,amber
2740,"Constant worrying about future, kya hoga? 👌 at hostel",anxiety,red
2473,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
6739,Family around but still feel lonely inside seriously,loneliness,green
6892,"Weekend and nowhere to go, loneliness hits",loneliness,green
7944,"Continuous assignments + part-time job, burnout central",burnout,green
4207,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. rank zero, dignity zero :/",sadness,amber
6372,Feels like I'm invisible in my own circle seriously,loneliness,green
9362,"Road rage yesterday, felt like shouting at everyone",anger,green
233,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,amber
8259,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. 😭",burnout,green
7562,"I can't keep up with deadlines, energy drained 🙃",burnout,amber
6169,Feels like I'm invisible in my own circle,loneliness,amber
3597,"Raat ko neend nahi aati, kal se darr lag raha hai. life sasta nasha lag raha hai seriously",anxiety,green
6289,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in class",loneliness,green
4633,"Life monotonous and sad, can't smile genuinely life sasta nasha lag raha hai 😤 idk",sadness,amber
126,"Can't focus at all, sab kuch ulti tarah ho raha hai. in class",stress,green
7642,I used to love coding but now it's just fatigue Kuch kuch hota hai… but sadness hi hota hai,burnout,green
6230,"Weekend and nowhere to go, loneliness hits smh #lost",loneliness,amber
1297,"Ghar wale expect kar rahe hain kuch, pressure lagta hai #lost",stress,green
1977,"Group project ka kaam sab meray upar, too much stress at office",stress,green
9676,"They betrayed me, can't forgive easily smh in class",anger,amber
9630,Gusse se sab tod dena chahta hoon kabhi kabhi. #struggle,anger,amber
5751,"Weekend and nowhere to go, loneliness hits dimag ka dahi ho gaya 😤 lol",loneliness,green
8153,"Thak gaya hoon, motivation zero, subah uthna mushkil. in Delhi",burnout,green
3087,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. sakht thak gaya yaar in lab",anxiety,green
9467,"Road rage yesterday, felt like shouting at everyone rank zero, dignity zero :/",anger,green
6883,"No one to talk to, feel so alone. rank zero, dignity zero :/",loneliness,green
9496,"Woh person ne bahut bura kiya, ab control nahi hota. kal lecture skip kiya, guilt tt in class 🙂 #struggle",anger,green
7674,I used to love coding but now it's just fatigue in lab seriously,burnout,green
3346,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,red
8173,"I can't keep up with deadlines, energy drained",burnout,amber
9614,"Road rage yesterday, felt like shouting at everyone kal lecture skip kiya, guilt tt in Bengaluru 🙂 seriously",anger,green
5871,"Weekend and nowhere to go, loneliness hits",loneliness,green
6507,"Friends busy, lagta hai koi samajhta hi nahi. at office 😓",loneliness,green
2798,"Public speaking se bahut darr lagta hai, can't breathe sometimes smh #lost",anxiety,amber
919,"Boss ne last minute ka task de diya, time nahi hai. life sasta nasha lag raha hai",stress,green
1647,"Midterms -> sleepless nights, headache and stress",stress,green
5123,Breakup ke baad sab meaningless lag raha hai at office #examseason,sadness,green
5127,Breakup ke baad sab meaningless lag raha hai,sadness,red
4622,"Lost motivation, nothing seems enjoyable anymore at office seriously",sadness,red
6810,"Friends busy, lagta hai koi samajhta hi nahi. dimag ka dahi ho gaya",loneliness,green
365,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. yeh toh nahi chalta",stress,green
2126,"Social situations make me freeze, nervous AF #struggle",anxiety,amber
8151,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. brb lol",burnout,green
8718,"Road rage yesterday, felt like shouting at everyone",anger,green
56,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,green
639,"Group project ka kaam sab meray upar, too much stress in class 🙂",stress,green
303,"Midterms -> sleepless nights, headache and stress life sasta nasha lag raha hai",stress,green
5812,"Friends busy, lagta hai koi samajhta hi nahi. 😭",loneliness,amber
1277,"Boss ne last minute ka task de diya, time nahi hai. idk what to do 🙃",stress,green
4433,"Life monotonous and sad, can't smile genuinely LOL (not funny) at office 😤",sadness,green
3645,"Constant worrying about future, kya hoga? brb fr",anxiety,green
4144,Breakup ke baad sab meaningless lag raha hai 🤯,sadness,red
2879,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in Gwalior 😓",anxiety,green
6494,Family around but still feel lonely inside yeh toh nahi chalta #struggle,loneliness,green
5241,"Lagta hai sab door ho gaye, bas udasi hi reh gai. seriously",sadness,red
9600,"They betrayed me, can't forgive easily in Jaipur #struggle",anger,green
6938,"No one to talk to, feel so alone. rank zero, dignity zero :/ fr #examseason",loneliness,green
7241,"Continuous assignments + part-time job, burnout central #examseason",burnout,green
2594,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. sakht thak gaya yaar at hostel",anxiety,green
2394,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. #examseason",anxiety,amber
524,"Assignment deadline par bahut pressure hai, dimag kharab. in lab",stress,green
6377,Family around but still feel lonely inside,loneliness,green
6982,Family around but still feel lonely inside in Kolkata fr,loneliness,green
6678,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. brb",loneliness,green
3901,"Presentation ke time hands shake karte hai, help Kuch kuch hota hai… but sadness hi hota hai",anxiety,amber
9832,"Chill day, college gaya and aaya. yeh toh nahi chalta",neutral,green
5586,"Dil toot gaya, kuch karne ka mann nahi. idk what to do #lost",sadness,amber
9551,"Anger outbursts are frequent, then guilt follows at hostel",anger,green
7957,"Continuous assignments + part-time job, burnout central in lab",burnout,green
7571,I used to love coding but now it's just fatigue,burnout,green
6778,Feels like I'm invisible in my own circle at hostel 🙃 #examseason,loneliness,green
672,"Boss ne last minute ka task de diya, time nahi hai. idk",stress,green
4189,"Lost motivation, nothing seems enjoyable anymore",sadness,green
667,"Midterms -> sleepless nights, headache and stress in Mumbai",stress,amber
3267,"Meeting se pehle stomach ghabra jaata hai, anxiety attack Bas ab zindagi khatam karne ka mann kar raha hai.",anxiety,red
1888,"College ka workload insane hai, feel overloaded. bahut zyada",stress,green
8473,I used to love coding but now it's just fatigue 😓 lol #examseason,burnout,green
9092,"Anger outbursts are frequent, then guilt follows 😓 #lost",anger,green
7688,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. in lab,burnout,green
6032,Family around but still feel lonely inside in class,loneliness,green
6091,"No one to talk to, feel so alone. 😭 in class fr",loneliness,green
6239,Family around but still feel lonely inside bahut zyada,loneliness,green
7351,"I can't keep up with deadlines, energy drained idk",burnout,green
7831,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
761,"Boss ne last minute ka task de diya, time nahi hai. brb",stress,green
6255,Feels like I'm invisible in my own circle idk what to do 🙂,loneliness,green
1907,"Boss ne last minute ka task de diya, time nahi hai. dimag ka dahi ho gaya",stress,green
3819,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. in Delhi 😓",anxiety,green
6270,Feels like I'm invisible in my own circle brb,loneliness,green
4301,"Lagta hai sab door ho gaye, bas udasi hi reh gai. yaar help!!",sadness,green
5570,Breakup ke baad sab meaningless lag raha hai 👌,sadness,red
7942,I used to love coding but now it's just fatigue,burnout,amber
4165,"Life monotonous and sad, can't smile genuinely LOL (not funny) in class",sadness,red
5972,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in Delhi",loneliness,green
3580,"Social situations make me freeze, nervous AF 🙂",anxiety,amber
2833,"Social situations make me freeze, nervous AF 😤 fr",anxiety,green
